#{"t_start": 1709266852.2779326, "env_id": "None"}
r,l,t
731.343,18,29272.374367
751.04913,17,29272.374429
755.82684,17,29280.948275
779.1149,17,29306.74542
748.74567,17,29306.745485
727.6315,17,29318.407542
780.5092,16,29318.407612
739.26605,17,29318.407627
747.98,17,29318.407637
706.6636,19,29318.407647
752.16895,18,29326.342603
727.0963,17,29326.342664
751.54156,17,29333.239144
740.0829,17,29365.453823
767.57007,17,29365.453892
762.5951,17,29377.147116
742.6753,17,29377.147177
737.4883,17,29377.147191
766.94415,17,29377.147201
755.1476,18,29383.67998
781.74445,17,29383.680039
771.5989,17,29383.680053
749.62573,17,29390.344864
727.48413,18,29416.096591
719.83545,18,29416.096658
767.4435,16,29422.788695
724.46796,18,29430.59621
714.9506,18,29430.596274
710.9579,18,29430.596288
719.961,18,29430.596298
728.6156,18,29437.210962
722.26733,18,29437.211018
723.8801,18,29443.946519
727.00037,18,29469.707183
716.6091,18,29477.748698
752.84076,17,29477.748758
691.006,19,29477.748771
720.8581,18,29485.69012
724.34973,18,29485.690182
759.82684,18,29485.690195
724.8235,18,29493.893147
715.928,19,29500.812917
724.4852,18,29500.812979
737.7306,18,29529.017936
731.9377,17,29537.589994
742.5136,18,29537.590055
722.1667,18,29537.590068
727.1827,18,29537.590078
748.8776,17,29546.260952
723.4889,18,29546.261007
716.6681,18,29546.261021
753.9897,17,29552.887803
711.81366,18,29559.68176
724.0941,18,29585.745615
775.2375,17,29585.745677
716.8807,18,29592.514576
766.7916,17,29592.514644
756.297,17,29592.514657
725.9137,18,29592.514668
727.226,18,29592.514677
723.2593,18,29600.569898
755.9272,17,29600.569961
727.40906,18,29610.879709
786.906,16,29638.100648
729.03864,18,29646.795726
713.1803,18,29646.79578
775.66547,16,29646.795794
756.1958,17,29646.795805
717.4506,18,29654.625883
718.1497,18,29654.625947
717.25684,18,29654.625961
716.83026,18,29662.376373
724.2192,18,29674.769235
799.54364,15,29698.454591
748.72327,17,29712.138809
735.1036,18,29720.026516
715.8193,18,29720.02658
721.32874,18,29720.026593
715.4358,18,29728.996069
738.4389,18,29728.996133
714.1623,18,29728.996147
730.3015,18,29735.646414
703.86743,18,29746.145459
724.86804,18,29775.160783
769.95514,16,29785.457305
718.7983,18,29794.658163
717.04865,18,29803.346261
728.06934,18,29803.346323
729.3721,18,29810.893241
732.79846,18,29810.893301
754.3175,17,29810.893314
720.94366,18,29810.893324
703.1795,18,29822.637025
760.22516,18,29842.480584
750.7852,18,29854.291827
736.99,18,29862.859321
786.75336,17,29862.859385
742.0144,18,29870.746861
770.3284,17,29870.746928
722.7965,18,29879.388362
764.78754,18,29879.388418
738.57465,19,29886.1306
769.4938,17,29892.735558
713.5307,19,29919.287874
776.8888,17,29925.776625
767.30853,17,29933.730198
709.9933,19,29933.730259
765.0518,17,29933.730272
747.112,18,29933.730283
738.7181,18,29942.818848
742.725,18,29942.818908
777.6781,17,29950.920822
715.20886,19,29957.487186
702.52875,18,29980.94788
768.55927,17,29990.2242
778.00555,17,29990.224266
782.65936,17,29990.224279
730.86053,19,29998.143692
734.02655,18,29998.143753
774.3127,17,30010.093443
755.74713,18,30010.093505
754.65497,18,30010.093518
768.64056,17,30018.948556
821.3558,16,30040.732518
792.9095,17,30052.447481
775.7955,17,30052.44754
752.6043,18,30060.158843
741.40436,18,30066.65868
699.6241,19,30075.161824
741.4288,18,30081.817741
761.07697,18,30081.8178
716.13086,19,30090.606263
721.40173,19,30096.960043
771.3353,17,30118.078706
807.1885,16,30129.37877
766.8105,17,30129.378828
731.17084,17,30129.378841
821.7188,16,30140.840662
779.18286,17,30140.840721
744.2764,18,30153.668272
741.4747,17,30153.668337
698.67896,19,30162.36114
741.44604,18,30168.82738
820.91284,17,30189.88626
730.3649,17,30201.935148
742.07446,17,30201.935211
757.5728,17,30201.935225
724.48615,19,30215.877317
731.6467,19,30215.877382
761.5842,18,30226.205298
769.56805,17,30226.205362
726.7036,19,30234.096241
744.4633,18,30240.623415
744.23535,18,30265.911461
764.12103,16,30265.911518
735.91125,18,30276.252095
759.2998,18,30276.25216
751.1296,18,30289.300095
758.7826,18,30289.300157
832.8677,16,30295.982137
844.6616,16,30303.587559
761.89636,18,30303.587624
751.9312,19,30310.017337
836.95276,16,30327.955923
789.73627,17,30334.31053
824.66156,16,30342.137037
803.0132,17,30348.62367
801.3441,16,30361.422857
844.451,16,30361.42292
838.03406,16,30370.616935
838.7602,16,30370.616999
790.4308,17,30370.617013
847.9193,16,30378.244231
834.3087,16,30395.420646
826.6439,16,30405.780216
801.3328,17,30405.780278
783.17426,17,30417.982973
827.906,16,30429.515919
812.7923,16,30429.515982
814.6784,16,30439.901564
826.77386,16,30447.234003
793.4931,17,30447.234061
822.24664,17,30447.234075
826.815,16,30463.357385
817.74915,16,30473.438878
830.5589,17,30479.854893
831.88464,16,30486.311864
829.2491,16,30498.735579
799.453,17,30505.509075
823.791,16,30513.066846
832.27936,16,30519.675379
822.3148,16,30519.675439
784.36993,17,30526.966367
821.30994,16,30542.839529
830.24713,16,30553.052375
830.49646,16,30561.700514
820.1018,16,30569.457122
821.9312,16,30579.607242
823.4653,16,30591.023278
805.4541,17,30591.023336
814.4153,16,30598.781768
829.69183,16,30598.781828
829.04126,16,30605.480846
832.60547,16,30621.083372
838.2822,16,30631.435601
805.9332,17,30631.435668
785.4485,17,30641.684655
789.5958,17,30654.131477
823.4958,16,30660.52104
831.8391,16,30666.993473
781.02216,17,30666.993529
814.13635,16,30666.993543
821.04987,16,30673.403609
808.8829,16,30690.153774
819.81885,16,30702.798859
821.15094,16,30702.798924
819.92755,16,30712.912196
843.80646,16,30723.914275
833.1583,16,30734.228476
834.8029,16,30734.228534
802.5025,17,30734.228548
817.9055,17,30740.70698
827.68945,16,30740.707033
806.48773,17,30757.600986
823.6065,16,30777.359295
821.1533,16,30777.35936
804.1073,17,30788.978978
824.01855,16,30795.518875
835.04517,16,30805.366265
822.2161,16,30805.366327
839.0942,16,30805.36634
796.19025,16,30811.750446
779.935,17,30818.104802
824.81903,16,30833.999533
831.521,16,30844.515093
809.3871,16,30844.51515
824.12836,16,30858.861183
807.3664,16,30865.10723
796.93964,16,30874.223818
830.78424,16,30874.223875
813.8369,16,30874.223889
810.48364,16,30882.901384
839.1649,16,30889.584715
814.5643,16,30906.967415
804.67975,16,30916.834615
823.1171,16,30916.834674
824.49524,16,30930.562285
841.7746,16,30937.369217
815.0992,16,30948.803647
843.3792,16,30948.803706
835.64453,16,30948.80372
820.76526,16,30957.211092
819.29456,16,30989.275862
819.29456,16,30989.275923
819.29456,16,30989.275937
819.29456,16,30989.275948
819.29456,16,30989.275958
819.29456,16,30989.275967
819.29456,16,30989.275976
819.29456,16,30989.275985
819.29456,16,30989.275998
819.29456,16,30989.276007
869.8156,14,31018.769094
733.6917,16,31030.154594
825.4241,16,31030.154656
844.01086,16,31030.15467
620.9927,16,31030.154681
810.1241,17,31037.561635
829.7159,17,31037.561695
795.8962,17,31037.561708
699.25757,19,31050.120629
158.12006,22,31062.362256
826.6399,16,31080.537918
797.4592,16,31090.77477
819.9869,16,31090.774824
833.0933,16,31090.774838
810.92596,16,31097.19247
794.41095,17,31097.192527
827.9321,16,31097.192541
818.0957,16,31097.192551
824.77814,16,31109.547752
795.8384,16,31121.244889
825.76074,16,31139.630844
805.42926,16,31150.572945
810.11676,16,31150.573009
815.6602,16,31150.573022
818.909,16,31157.120121
825.3761,16,31157.120184
817.4305,16,31157.120197
800.05066,16,31157.120208
804.8137,16,31167.169125
829.16284,16,31179.168897
814.9192,16,31199.603507
819.3127,16,31210.412977
797.77844,16,31210.413038
815.9478,16,31210.413052
825.97546,16,31217.056783
808.7326,16,31217.056847
812.7971,16,31217.056861
801.10144,17,31225.773267
836.3362,16,31232.18999
805.2132,16,31243.857875
817.4828,16,31264.566631
806.1718,16,31276.044777
809.52905,16,31276.044843
813.6575,16,31276.044857
855.8017,16,31291.204468
803.6796,16,31291.204537
826.3634,16,31297.496279
806.2046,17,31297.496338
796.53864,17,31309.249689
833.4101,16,31319.300986
824.48737,15,31336.063017
821.05963,16,31348.203632
819.257,16,31348.203695
835.51886,15,31348.203709
819.14276,16,31348.203719
838.41003,15,31355.673232
804.4934,16,31355.67329
788.5682,16,31363.362758
812.5375,16,31375.890925
826.021,15,31384.825531
815.8711,16,31403.67145
826.47766,15,31414.140298
825.3688,15,31414.14036
835.80115,15,31422.200142
788.40137,16,31422.200215
801.2223,16,31422.20023
807.7319,16,31430.214854
829.53357,15,31430.214916
833.2607,15,31441.534673
823.03546,15,31449.915699
851.01324,15,31468.312146
812.87726,16,31479.950995
836.39545,16,31479.951048
834.8729,15,31479.951061
814.08826,16,31487.857151
837.8688,15,31487.857214
818.10284,16,31487.857227
822.9146,16,31494.669497
813.8926,16,31506.119821
835.84937,15,31506.119877
830.5437,15,31524.753387
834.407,15,31537.109046
813.25366,16,31545.21555
841.75446,15,31545.21562
816.4289,16,31545.215633
808.2041,16,31551.700285
832.9731,16,31551.700344
820.3414,16,31558.171042
846.0887,15,31566.900647
825.65356,16,31574.640153
801.7555,16,31593.124393
820.4299,16,31604.692992
829.484,15,31604.693056
836.756,16,31612.382955
819.8206,16,31612.383013
821.47504,16,31619.110729
793.1439,16,31619.11079
819.5181,16,31626.700823
819.03186,15,31626.700884
800.2565,17,31640.629188
834.11127,16,31660.937233
825.2138,15,31672.428679
840.213,15,31672.428735
821.43353,15,31682.635528
835.14355,15,31682.635597
825.6523,16,31682.635611
828.3174,16,31682.635622
831.6806,15,31691.239703
815.6663,16,31699.014673
838.28015,15,31709.1382
833.20056,15,31727.039801
830.61426,15,31739.532774
829.6374,16,31747.649025
837.74396,15,31755.585119
825.7607,15,31755.585182
814.7715,16,31763.476814
819.3604,16,31763.476872
842.2419,16,31772.691009
804.57935,16,31779.094285
826.674,16,31789.3213
848.8916,15,31812.606847
815.08997,16,31824.378028
831.153,15,31830.88108
818.8477,16,31830.881133
844.97516,15,31837.299122
826.2743,16,31837.299175
808.1288,16,31845.028314
814.9192,16,31852.054651
831.6539,16,31858.621355
738.6375,18,31871.67752
828.5692,17,31886.696421
843.1726,16,31896.843203
827.7296,16,31906.017162
847.0543,16,31906.017225
814.09937,17,31916.507998
845.3666,16,31916.508054
767.471,18,31922.812706
732.062,18,31935.1665
806.87866,17,31935.166568
837.6835,16,31947.990891
842.2364,16,31962.747969
816.3874,16,31976.796974
815.1642,18,31983.26314
843.05145,16,31990.582968
783.7539,18,31990.583033
829.2969,16,31997.056367
813.55634,18,32003.465381
822.57306,16,32010.006182
819.1798,17,32018.44992
854.7231,16,32030.282584
781.04095,18,32047.540064
811.7254,17,32057.078
847.1348,16,32057.078055
848.73083,16,32065.034937
811.14264,17,32071.531947
797.8045,17,32081.815678
781.39526,18,32081.815738
806.2555,17,32090.013083
831.4404,17,32098.812386
827.8781,17,32110.590356
855.78174,16,32126.747816
839.1203,16,32137.281137
816.58575,17,32147.743682
809.47546,17,32154.278975
721.8148,19,32154.279038
850.5562,16,32162.131064
842.8569,16,32162.131124
844.1799,16,32169.089682
849.0514,16,32181.568157
788.83136,18,32181.56822
713.5461,19,32203.641808
832.1948,17,32203.641873
821.1013,16,32210.076589
852.5584,16,32219.590904
816.7547,17,32226.578314
776.12415,18,32226.578377
700.5731,20,32239.076314
794.5048,18,32239.076377
840.641,16,32247.828396
815.6241,17,32256.508553
808.1957,17,32277.167182
840.21405,17,32277.16724
763.4834,18,32287.809144
818.2034,16,32294.512701
839.32416,17,32294.512759
826.75726,17,32300.977802
843.0511,16,32307.530771
832.0679,17,32314.244108
794.7786,18,32324.568688
785.44946,18,32333.295586
855.6782,16,32352.382097
771.2845,18,32371.461506
813.8368,17,32382.011439
800.92993,18,32382.011497
785.678,17,32389.738877
786.17194,18,32389.738937
850.3754,16,32389.738951
849.3632,16,32396.099598
821.6661,16,32407.493425
824.0332,16,32414.264833
801.8457,16,32434.176695
749.71173,17,32449.077552
808.2068,16,32455.5274
804.93427,16,32464.815131
773.6175,17,32464.815188
761.3908,17,32472.7263
835.86633,16,32472.726364
782.3201,17,32472.726377
863.11505,16,32481.968512
777.9302,17,32492.049588
801.3616,16,32511.138555
813.04974,16,32522.896781
822.6277,16,32529.615494
800.9585,16,32536.949138
826.66223,16,32543.930665
803.25085,16,32543.930728
783.1017,17,32543.930741
785.70886,17,32550.378127
818.0756,16,32559.150769
822.3499,16,32569.453024
845.7568,16,32586.865496
818.28986,16,32599.902026
798.5217,16,32607.41192
805.4894,16,32615.113904
792.7299,16,32621.75944
805.8069,16,32632.038318
768.6795,17,32632.03838
742.1089,17,32632.038394
757.58594,17,32643.504421
777.8326,17,32654.464496
825.72644,16,32670.094309
800.6122,16,32681.480309
778.8607,16,32688.123996
814.02454,16,32694.521537
766.9202,17,32706.964627
799.26227,16,32706.964688
788.327,16,32706.964702
781.21185,17,32713.402549
810.2,16,32721.379865
819.4042,16,32731.908683
755.9948,17,32749.231618
763.48846,17,32761.591019
771.0615,17,32768.303477
804.35315,16,32768.303534
830.4305,16,32781.649762
794.796,17,32789.563364
795.5011,17,32789.563426
817.7838,16,32796.125185
788.36115,17,32796.125242
821.8745,18,32809.402722
841.1382,16,32825.032483
802.7886,16,32837.790034
796.32574,16,32845.875677
769.6791,17,32854.703234
822.57043,16,32861.262664
810.53503,16,32869.429574
770.8063,17,32877.885918
801.5553,16,32877.885982
801.9799,16,32877.885996
821.0872,16,32891.201746
802.6007,16,32906.582058
773.7461,17,32921.135334
811.3872,16,32921.135395
774.9724,17,32932.702762
796.7259,17,32941.261867
832.7286,16,32941.261925
820.46545,16,32956.028659
820.0229,16,32956.028724
776.1062,17,32963.971281
827.3056,16,32975.755002
835.20654,16,32988.9633
798.5242,17,33006.798049
813.05054,16,33017.171717
792.84265,16,33025.374979
686.5851,20,33025.375043
696.7755,19,33032.238584
772.89594,17,33039.892378
721.33594,19,33039.892439
766.95856,18,33039.892452
780.26544,18,33053.301614
782.2015,18,33066.642015
803.56415,17,33083.060949
809.3277,16,33089.710511
816.6846,16,33096.225566
771.8823,18,33110.319697
822.9189,16,33110.319759
769.54376,17,33116.826643
723.7478,19,33125.863897
702.1902,19,33132.458634
815.82135,16,33139.679142
720.8558,19,33157.974416
800.2017,16,33164.546528
796.68677,16,33172.124089
806.0831,16,33180.895906
805.48975,16,33193.03039
804.692,16,33203.486923
724.75226,19,33209.919875
701.7282,20,33220.386558
767.55316,18,33228.133001
687.02435,19,33228.13306
796.12915,17,33269.909915
796.12915,17,33269.909975
796.12915,17,33269.909988
796.12915,17,33269.909999
796.12915,17,33269.910008
796.12915,17,33269.910017
796.12915,17,33269.910026
796.12915,17,33269.910036
796.12915,17,33269.910045
796.12915,17,33269.910054
836.6051,16,33302.020462
717.9588,16,33302.020524
806.90234,16,33302.020536
827.9511,16,33302.020545
744.1942,17,33310.725278
714.38184,18,33318.139651
739.2736,18,33318.139714
677.2814,19,33326.835338
632.3987,19,33326.835396
752.9197,19,33326.835408
825.36505,16,33353.40046
801.7368,16,33353.40052
777.3116,17,33362.355803
738.92944,18,33370.991295
807.0245,16,33370.991352
800.9481,16,33370.991366
767.9432,17,33370.991377
803.8784,16,33379.014323
720.22864,19,33390.978276
687.83936,20,33399.784155
814.49243,16,33421.413139
811.65454,16,33421.413204
778.5019,17,33433.093488
794.73944,16,33442.13899
751.5246,18,33448.814898
734.7696,18,33448.814959
741.3107,18,33448.814972
714.4423,19,33455.619041
798.68756,16,33464.369495
793.00116,17,33474.89317
703.9975,18,33506.546062
641.1407,20,33516.912815
664.70123,20,33529.089389
738.7197,18,33529.089454
659.13727,20,33535.828145
810.2971,16,33543.703089
760.1151,18,33543.703151
652.24475,20,33543.703164
673.86444,20,33551.512574
649.8119,21,33551.512637
824.5845,17,33574.610355
816.49475,16,33588.731107
747.5427,19,33596.351537
862.8027,16,33596.351606
787.51825,18,33605.129362
763.3681,18,33615.60845
782.243,18,33615.60851
748.46423,18,33624.089904
743.9903,18,33624.089981
685.4646,20,33631.19694
848.5004,16,33649.071769
773.4711,18,33666.488824
764.7143,18,33666.488888
717.0974,19,33666.488902
729.4611,19,33679.182884
840.7578,16,33679.182943
818.0593,16,33686.137048
712.0121,19,33694.052018
744.58936,19,33694.052082
770.11,18,33694.052095
803.559,16,33712.053875
808.9354,17,33730.032256
764.8925,19,33740.985462
722.2645,19,33740.985524
791.693,16,33749.165385
